id,x,y,class,TRACK_ID,Rock,Metal,Pop,Disco,HipHop,Jazz,Blues,Reggae,Country,Classical
20777,-41.894695,4.30285,Classical,track_0759872,0,0,0,0,0,0,0,0,0,1
20778,-23.104084,2.5976298,HipHop,track_0759883,0,0,0,0,1,0,0,0,0,0
20779,-59.857407,-42.270065,Blues,track_0759886,0,0,0,0,0,0,1,0,0,0
20780,64.89704,9.264342,Jazz,track_0760009,0,0,0,0,0,1,0,0,0,0
20781,27.732574,-2.5118427,Jazz,track_0760242,0,0,0,0,0,1,0,0,0,0
20782,-6.515956,-41.488255,Jazz,track_0760841,0,0,0,0,0,1,0,0,0,0
20783,12.611927,-80.33017,Country,track_0760842,0,0,0,0,0,0,0,0,1,0
20784,27.634155,-35.696808,Jazz,track_0760896,0,0,0,0,0,1,0,0,0,0
20785,-22.26311,-47.667294,Blues,track_0760898,0,0,0,0,0,0,1,0,0,0
20786,-11.089312,-46.64058,Jazz,track_0760900,0,0,0,0,0,1,0,0,0,0
20787,32.708015,-55.016846,Blues,track_0760901,0,0,0,0,0,0,1,0,0,0
20788,-12.285804,-45.22868,Rock,track_0760903,1,0,0,0,0,0,0,0,0,0
20789,35.794216,-26.085106,Classical,track_0760904,0,0,0,0,0,0,0,0,0,1
20790,28.680235,-65.45734,Country,track_0760907,0,0,0,0,0,0,0,0,1,0
20791,-2.471983,-41.47531,Country,track_0760909,0,0,0,0,0,0,0,0,1,0
20792,-10.500939,65.44459,Disco,track_0761123,0,0,0,1,0,0,0,0,0,0
20793,-10.455379,61.740135,Disco,track_0761277,0,0,0,1,0,0,0,0,0,0
20794,-37.753834,21.274452,Jazz,track_0761278,0,0,0,0,0,1,0,0,0,0
20795,-5.7747035,61.64445,Disco,track_0761280,0,0,0,1,0,0,0,0,0,0
20796,4.3902907,40.813194,Disco,track_0761282,0,0,0,1,0,0,0,0,0,0
20797,-3.4593308,53.444855,HipHop,track_0761283,0,0,0,0,1,0,0,0,0,0
20798,56.081535,17.295057,Disco,track_0761284,0,0,0,1,0,0,0,0,0,0
20799,43.053593,60.122124,Pop,track_0761431,0,0,1,0,0,0,0,0,0,0
20800,10.9029255,43.845795,Jazz,track_0761433,0,0,0,0,0,1,0,0,0,0
20801,-15.859246,10.169625,Jazz,track_0761467,0,0,0,0,0,1,0,0,0,0
20802,-21.171366,44.67959,Disco,track_0761469,0,0,0,1,0,0,0,0,0,0
20803,-19.32158,82.824196,Disco,track_0761658,0,0,0,1,0,0,0,0,0,0
20804,-21.055246,79.4639,Disco,track_0761659,0,0,0,1,0,0,0,0,0,0
20805,-21.989374,78.683945,Disco,track_0761660,0,0,0,1,0,0,0,0,0,0
20806,24.602898,75.56837,Disco,track_0761661,0,0,0,1,0,0,0,0,0,0
20807,-24.54882,73.200775,Disco,track_0761662,0,0,0,1,0,0,0,0,0,0
20808,34.28843,37.80241,Pop,track_0762058,0,0,1,0,0,0,0,0,0,0
20809,59.465115,15.740225,HipHop,track_0762075,0,0,0,0,1,0,0,0,0,0
20810,53.07245,-49.50887,Classical,track_0762188,0,0,0,0,0,0,0,0,0,1
20811,-7.338978,18.48051,Pop,track_0762189,0,0,1,0,0,0,0,0,0,0
20812,56.931942,-49.87531,Rock,track_0762191,1,0,0,0,0,0,0,0,0,0
20813,55.83989,-41.21437,Classical,track_0762192,0,0,0,0,0,0,0,0,0,1
20814,54.967167,-46.860287,Rock,track_0762193,1,0,0,0,0,0,0,0,0,0
20815,53.653366,-47.698517,Pop,track_0762194,0,0,1,0,0,0,0,0,0,0
20816,57.415905,-5.1262426,Classical,track_0762196,0,0,0,0,0,0,0,0,0,1
20817,47.736343,-44.1182,Pop,track_0762197,0,0,1,0,0,0,0,0,0,0
20818,-55.211235,-53.903286,Blues,track_0762508,0,0,0,0,0,0,1,0,0,0
20819,-43.55826,-56.743652,Rock,track_0762509,1,0,0,0,0,0,0,0,0,0
20820,-54.915195,-51.388523,Blues,track_0762516,0,0,0,0,0,0,1,0,0,0
20821,-12.919595,25.228476,Jazz,track_0762735,0,0,0,0,0,1,0,0,0,0
20822,32.02709,56.34317,Pop,track_0763120,0,0,1,0,0,0,0,0,0,0
20823,18.65526,26.513481,HipHop,track_0763121,0,0,0,0,1,0,0,0,0,0
20824,-34.85991,-41.918697,Blues,track_0763124,0,0,0,0,0,0,1,0,0,0
20825,29.397646,51.70679,Jazz,track_0763453,0,0,0,0,0,1,0,0,0,0
20826,6.7131405,39.746044,HipHop,track_0763459,0,0,0,0,1,0,0,0,0,0
20827,2.5500276,55.625477,Disco,track_0763461,0,0,0,1,0,0,0,0,0,0
20828,-8.988668,-66.01816,Rock,track_0763656,1,0,0,0,0,0,0,0,0,0
20829,46.65768,-35.304665,Classical,track_0763782,0,0,0,0,0,0,0,0,0,1
20830,-5.8070526,19.618284,Pop,track_0763783,0,0,1,0,0,0,0,0,0,0
20831,49.67803,-45.16223,Pop,track_0763784,0,0,1,0,0,0,0,0,0,0
20832,49.476215,-21.650736,Classical,track_0763785,0,0,0,0,0,0,0,0,0,1
20833,53.351147,-5.1578035,Pop,track_0763786,0,0,1,0,0,0,0,0,0,0
20834,27.42153,56.44104,Pop,track_0763787,0,0,1,0,0,0,0,0,0,0
20835,49.861362,-45.326023,Pop,track_0763788,0,0,1,0,0,0,0,0,0,0
20836,49.883152,-45.197144,Pop,track_0763789,0,0,1,0,0,0,0,0,0,0
20837,0.6145475,-29.461462,Country,track_0763790,0,0,0,0,0,0,0,0,1,0
20838,-19.032606,55.92019,Disco,track_0764326,0,0,0,1,0,0,0,0,0,0
20839,-6.9341435,50.024,Disco,track_0764570,0,0,0,1,0,0,0,0,0,0
20840,9.840624,64.17728,Disco,track_0764571,0,0,0,1,0,0,0,0,0,0
20841,-11.879346,60.43517,Disco,track_0764572,0,0,0,1,0,0,0,0,0,0
20842,-63.68922,36.238213,Disco,track_0764604,0,0,0,1,0,0,0,0,0,0
20843,-30.000267,52.551266,Disco,track_0764605,0,0,0,1,0,0,0,0,0,0
20844,18.790796,66.75651,Disco,track_0764606,0,0,0,1,0,0,0,0,0,0
20845,-4.273481,49.34747,Disco,track_0764688,0,0,0,1,0,0,0,0,0,0
20846,17.126455,-79.2236,Country,track_0764950,0,0,0,0,0,0,0,0,1,0
20847,37.330692,-66.75835,Country,track_0764951,0,0,0,0,0,0,0,0,1,0
20848,-4.636254,-45.674385,Jazz,track_0764952,0,0,0,0,0,1,0,0,0,0
20849,-24.627325,-55.925014,Rock,track_0764953,1,0,0,0,0,0,0,0,0,0
20850,0.5475351,-40.507645,Jazz,track_0764954,0,0,0,0,0,1,0,0,0,0
20851,23.06956,-68.10232,Jazz,track_0764955,0,0,0,0,0,1,0,0,0,0
20852,9.403438,-74.913704,Country,track_0764956,0,0,0,0,0,0,0,0,1,0
20853,85.67092,-1.7114674,Classical,track_0764957,0,0,0,0,0,0,0,0,0,1
20854,29.919834,-38.998215,Jazz,track_0764958,0,0,0,0,0,1,0,0,0,0
20855,32.85804,-71.78318,Jazz,track_0764959,0,0,0,0,0,1,0,0,0,0
20856,-3.1204202,-42.291542,Country,track_0764960,0,0,0,0,0,0,0,0,1,0
20857,25.923466,-39.94416,Jazz,track_0764961,0,0,0,0,0,1,0,0,0,0
20858,3.0181243,79.33953,Disco,track_0765019,0,0,0,1,0,0,0,0,0,0
20859,-11.127213,-2.7833862,Jazz,track_0765020,0,0,0,0,0,1,0,0,0,0
20860,53.6079,41.437263,Classical,track_0765174,0,0,0,0,0,0,0,0,0,1
20861,45.386845,36.54976,Metal,track_0765209,0,1,0,0,0,0,0,0,0,0
20862,56.880394,34.277714,Pop,track_0765341,0,0,1,0,0,0,0,0,0,0
20863,77.19269,5.902814,Classical,track_0765495,0,0,0,0,0,0,0,0,0,1
20864,89.6107,11.354248,Classical,track_0765496,0,0,0,0,0,0,0,0,0,1
20865,80.01893,7.911919,Classical,track_0765497,0,0,0,0,0,0,0,0,0,1
20866,-81.0763,-6.1288056,Jazz,track_0766433,0,0,0,0,0,1,0,0,0,0
20867,-42.481365,-59.463886,Blues,track_0766434,0,0,0,0,0,0,1,0,0,0
20868,-48.87285,-58.959908,Blues,track_0766435,0,0,0,0,0,0,1,0,0,0
20869,38.921906,25.418552,Rock,track_0766958,1,0,0,0,0,0,0,0,0,0
20870,32.358555,9.462166,Classical,track_0766964,0,0,0,0,0,0,0,0,0,1
20871,-1.4756624,25.442808,Disco,track_0767008,0,0,0,1,0,0,0,0,0,0
20872,37.986217,14.796393,Classical,track_0767060,0,0,0,0,0,0,0,0,0,1
20873,36.131714,13.467269,Metal,track_0767095,0,1,0,0,0,0,0,0,0,0
20874,-1.9854991,57.023663,HipHop,track_0767202,0,0,0,0,1,0,0,0,0,0
20875,5.602895,-50.298553,Jazz,track_0767341,0,0,0,0,0,1,0,0,0,0
20876,25.65064,-35.1376,Jazz,track_0767397,0,0,0,0,0,1,0,0,0,0
20877,41.82188,-18.880323,Classical,track_0767427,0,0,0,0,0,0,0,0,0,1
20878,76.46718,9.630801,Classical,track_0767511,0,0,0,0,0,0,0,0,0,1
20879,-47.538853,-49.24923,Blues,track_0767588,0,0,0,0,0,0,1,0,0,0
20880,-52.11925,-43.242332,Blues,track_0767589,0,0,0,0,0,0,1,0,0,0
20881,-83.63691,-27.548574,Blues,track_0767590,0,0,0,0,0,0,1,0,0,0
20882,-79.0902,-42.782616,Blues,track_0767591,0,0,0,0,0,0,1,0,0,0
20883,-51.926113,-43.354523,Blues,track_0767592,0,0,0,0,0,0,1,0,0,0
20884,-11.393144,-54.13726,Blues,track_0767593,0,0,0,0,0,0,1,0,0,0
20885,-43.695667,-61.33997,Rock,track_0767594,1,0,0,0,0,0,0,0,0,0
20886,-46.416325,-52.10848,Blues,track_0767595,0,0,0,0,0,0,1,0,0,0
20887,-79.3978,-21.685635,Jazz,track_0767596,0,0,0,0,0,1,0,0,0,0
20888,-49.112774,-51.597145,Blues,track_0767597,0,0,0,0,0,0,1,0,0,0
20889,51.468258,46.597015,Rock,track_0768145,1,0,0,0,0,0,0,0,0,0
20890,-8.436375,-60.345554,Blues,track_0768200,0,0,0,0,0,0,1,0,0,0
20891,-50.507393,-44.8391,Rock,track_0768220,1,0,0,0,0,0,0,0,0,0
20892,-9.478716,-58.60985,Blues,track_0768227,0,0,0,0,0,0,1,0,0,0
20893,-8.574578,-60.451538,Blues,track_0768229,0,0,0,0,0,0,1,0,0,0
20894,-43.056957,-36.540836,Country,track_0768230,0,0,0,0,0,0,0,0,1,0
20895,15.5343685,-72.036575,Country,track_0768231,0,0,0,0,0,0,0,0,1,0
20896,3.4219759,-56.444386,Blues,track_0768232,0,0,0,0,0,0,1,0,0,0
20897,-9.48392,-68.89316,Metal,track_0768237,0,1,0,0,0,0,0,0,0,0
20898,-24.670944,-14.387198,Jazz,track_0768398,0,0,0,0,0,1,0,0,0,0
20899,-22.799364,-9.5916395,Jazz,track_0768427,0,0,0,0,0,1,0,0,0,0
20900,-22.201382,2.3775516,Jazz,track_0768428,0,0,0,0,0,1,0,0,0,0
20901,-24.013855,2.7462413,Blues,track_0768430,0,0,0,0,0,0,1,0,0,0
20902,-24.56815,1.2514765,Blues,track_0768432,0,0,0,0,0,0,1,0,0,0
20903,18.788504,43.842022,HipHop,track_0768433,0,0,0,0,1,0,0,0,0,0
20904,35.359818,45.67108,Jazz,track_0768434,0,0,0,0,0,1,0,0,0,0
20905,-20.687683,5.342163,Jazz,track_0768435,0,0,0,0,0,1,0,0,0,0
20906,-25.511745,1.4676687,Jazz,track_0768436,0,0,0,0,0,1,0,0,0,0
20907,-42.38267,19.853643,HipHop,track_0768437,0,0,0,0,1,0,0,0,0,0
20908,-26.80833,4.0489554,HipHop,track_0768438,0,0,0,0,1,0,0,0,0,0
20909,-23.194323,-7.729436,Jazz,track_0768441,0,0,0,0,0,1,0,0,0,0
20910,-30.462648,6.24798,HipHop,track_0768442,0,0,0,0,1,0,0,0,0,0
20911,-24.937483,3.6807795,HipHop,track_0768443,0,0,0,0,1,0,0,0,0,0
20912,-23.44054,-6.6856117,Jazz,track_0768444,0,0,0,0,0,1,0,0,0,0
20913,50.565285,2.881887,Classical,track_0768469,0,0,0,0,0,0,0,0,0,1
20914,30.047817,-64.71497,Blues,track_0768489,0,0,0,0,0,0,1,0,0,0
20915,-0.11893953,-0.4248329,Jazz,track_0768502,0,0,0,0,0,1,0,0,0,0
20916,41.778522,18.954115,Classical,track_0768503,0,0,0,0,0,0,0,0,0,1
20917,-4.0758805,66.994705,Disco,track_0768504,0,0,0,1,0,0,0,0,0,0
20918,-13.524175,25.497572,HipHop,track_0768505,0,0,0,0,1,0,0,0,0,0
20919,28.774738,39.5542,Classical,track_0768506,0,0,0,0,0,0,0,0,0,1
20920,12.969666,51.15272,HipHop,track_0768507,0,0,0,0,1,0,0,0,0,0
20921,-23.166744,11.753789,HipHop,track_0768508,0,0,0,0,1,0,0,0,0,0
20922,46.77621,22.628687,Classical,track_0768509,0,0,0,0,0,0,0,0,0,1
20923,28.029142,15.65772,Metal,track_0768510,0,1,0,0,0,0,0,0,0,0
20924,61.439953,-20.225018,Classical,track_0768511,0,0,0,0,0,0,0,0,0,1
20925,86.4275,-19.146912,Classical,track_0768512,0,0,0,0,0,0,0,0,0,1
20926,23.66834,46.614803,HipHop,track_0768513,0,0,0,0,1,0,0,0,0,0
20927,-0.5959184,-51.218716,Jazz,track_0768562,0,0,0,0,0,1,0,0,0,0
20928,-25.63834,-36.288956,Blues,track_0768563,0,0,0,0,0,0,1,0,0,0
20929,-8.098126,-51.95485,Jazz,track_0768564,0,0,0,0,0,1,0,0,0,0
20930,54.666462,47.39648,Metal,track_0768565,0,1,0,0,0,0,0,0,0,0
20931,-16.375874,-43.528355,Jazz,track_0768566,0,0,0,0,0,1,0,0,0,0
20932,25.752928,-59.109974,Rock,track_0768567,1,0,0,0,0,0,0,0,0,0
20933,40.830204,-39.30889,Classical,track_0768568,0,0,0,0,0,0,0,0,0,1
20934,78.64969,10.160481,Classical,track_0768569,0,0,0,0,0,0,0,0,0,1
20935,71.63431,19.816065,Classical,track_0768570,0,0,0,0,0,0,0,0,0,1
20936,36.352886,42.46151,Classical,track_0768571,0,0,0,0,0,0,0,0,0,1
20937,-8.578389,57.77942,Disco,track_0768646,0,0,0,1,0,0,0,0,0,0
20938,-6.9171553,64.06362,Disco,track_0768647,0,0,0,1,0,0,0,0,0,0
20939,13.023963,72.269554,Disco,track_0768648,0,0,0,1,0,0,0,0,0,0
20940,-55.90317,42.809566,Disco,track_0768649,0,0,0,1,0,0,0,0,0,0
20941,10.000823,70.25143,Disco,track_0768650,0,0,0,1,0,0,0,0,0,0
20942,-35.259304,45.119263,Disco,track_0768651,0,0,0,1,0,0,0,0,0,0
20943,-38.40128,29.474524,Jazz,track_0768672,0,0,0,0,0,1,0,0,0,0
20944,0.13983588,-37.69352,Jazz,track_0768904,0,0,0,0,0,1,0,0,0,0
20945,5.386993,-38.819984,Jazz,track_0768905,0,0,0,0,0,1,0,0,0,0
20946,14.385955,-25.52903,Classical,track_0768906,0,0,0,0,0,0,0,0,0,1
20947,44.976837,4.5495663,Classical,track_0768907,0,0,0,0,0,0,0,0,0,1
20948,14.412903,-25.5714,Classical,track_0768908,0,0,0,0,0,0,0,0,0,1
20949,30.060293,-69.81124,Blues,track_0768909,0,0,0,0,0,0,1,0,0,0
20950,-17.993319,-55.049824,Rock,track_0768910,1,0,0,0,0,0,0,0,0,0
20951,-58.022152,20.325798,Disco,track_0769000,0,0,0,1,0,0,0,0,0,0
20952,-73.8314,-30.468527,Blues,track_0769423,0,0,0,0,0,0,1,0,0,0
20953,-71.26881,-20.234098,Blues,track_0769424,0,0,0,0,0,0,1,0,0,0
20954,-28.630503,-24.087946,Country,track_0769425,0,0,0,0,0,0,0,0,1,0
20955,-73.87423,-30.478586,Jazz,track_0769426,0,0,0,0,0,1,0,0,0,0
20956,-45.89984,-14.095774,Jazz,track_0769427,0,0,0,0,0,1,0,0,0,0
20957,14.174355,-67.50106,Jazz,track_0769428,0,0,0,0,0,1,0,0,0,0
20958,46.295574,5.648483,Classical,track_0769429,0,0,0,0,0,0,0,0,0,1
20959,-73.19136,-30.38402,Blues,track_0769430,0,0,0,0,0,0,1,0,0,0
20960,-41.70444,-12.244229,Blues,track_0769431,0,0,0,0,0,0,1,0,0,0
20961,13.610649,-67.3179,Jazz,track_0769432,0,0,0,0,0,1,0,0,0,0
20962,-28.63098,26.179575,Jazz,track_0769504,0,0,0,0,0,1,0,0,0,0
20963,-14.0761595,67.878624,Disco,track_0769505,0,0,0,1,0,0,0,0,0,0
20964,12.288597,59.02053,Disco,track_0769506,0,0,0,1,0,0,0,0,0,0
20965,-33.066566,16.421165,Disco,track_0769507,0,0,0,1,0,0,0,0,0,0
20966,39.057114,53.240402,HipHop,track_0769508,0,0,0,0,1,0,0,0,0,0
20967,-2.8627226,58.8226,Disco,track_0769509,0,0,0,1,0,0,0,0,0,0
20968,98.494896,13.396156,Classical,track_0769789,0,0,0,0,0,0,0,0,0,1
20969,86.74061,-4.7726464,Classical,track_0769790,0,0,0,0,0,0,0,0,0,1
20970,99.29653,12.5825815,Classical,track_0769794,0,0,0,0,0,0,0,0,0,1
20971,99.36484,12.480203,Classical,track_0769795,0,0,0,0,0,0,0,0,0,1
20972,99.31646,12.540654,Classical,track_0769796,0,0,0,0,0,0,0,0,0,1
20973,55.532066,3.729614,Classical,track_0770168,0,0,0,0,0,0,0,0,0,1
20974,55.556072,3.7923892,Classical,track_0770177,0,0,0,0,0,0,0,0,0,1
20975,-43.96053,-26.979952,Country,track_0770289,0,0,0,0,0,0,0,0,1,0
20976,-84.32589,-38.21838,Rock,track_0770290,1,0,0,0,0,0,0,0,0,0
20977,52.479664,6.2205577,Classical,track_0770435,0,0,0,0,0,0,0,0,0,1
20978,59.380993,20.921135,HipHop,track_0770491,0,0,0,0,1,0,0,0,0,0
20979,52.461853,6.2168965,Classical,track_0770589,0,0,0,0,0,0,0,0,0,1
20980,47.175163,-18.129543,Classical,track_0770629,0,0,0,0,0,0,0,0,0,1
20981,65.23747,33.780106,Classical,track_0770973,0,0,0,0,0,0,0,0,0,1
20982,-5.2799463,66.22181,Disco,track_0771089,0,0,0,1,0,0,0,0,0,0
20983,18.79786,42.27079,Jazz,track_0771090,0,0,0,0,0,1,0,0,0,0
20984,-8.60346,13.695327,Jazz,track_0771091,0,0,0,0,0,1,0,0,0,0
20985,22.70652,-49.79008,Jazz,track_0771092,0,0,0,0,0,1,0,0,0,0
20986,-16.312834,13.237775,Jazz,track_0771093,0,0,0,0,0,1,0,0,0,0
20987,-16.015047,6.21597,Jazz,track_0771285,0,0,0,0,0,1,0,0,0,0
20988,-31.750805,7.431772,Blues,track_0771286,0,0,0,0,0,0,1,0,0,0
20989,-31.78726,7.402299,HipHop,track_0771287,0,0,0,0,1,0,0,0,0,0
20990,-17.177464,7.802285,Jazz,track_0771288,0,0,0,0,0,1,0,0,0,0
20991,-16.657549,5.1936626,Jazz,track_0771289,0,0,0,0,0,1,0,0,0,0
20992,25.767637,51.606888,Jazz,track_0771290,0,0,0,0,0,1,0,0,0,0
20993,-31.66186,7.615625,Jazz,track_0771291,0,0,0,0,0,1,0,0,0,0
20994,26.632463,51.257454,Jazz,track_0771292,0,0,0,0,0,1,0,0,0,0
20995,-17.914722,-1.494429,Jazz,track_0771293,0,0,0,0,0,1,0,0,0,0
20996,-32.08209,7.3643756,HipHop,track_0771294,0,0,0,0,1,0,0,0,0,0
20997,60.054012,46.761417,Metal,track_0771318,0,1,0,0,0,0,0,0,0,0
20998,15.734701,-7.713806,Rock,track_0771590,1,0,0,0,0,0,0,0,0,0
20999,-7.6136827,59.387096,Disco,track_0772947,0,0,0,1,0,0,0,0,0,0
21000,-1.3006289,-59.470703,Jazz,track_0773055,0,0,0,0,0,1,0,0,0,0
21001,-55.935017,-26.57006,Blues,track_0773056,0,0,0,0,0,0,1,0,0,0
21002,-62.01344,-22.55433,Blues,track_0773057,0,0,0,0,0,0,1,0,0,0
21003,-61.19727,-21.348206,Country,track_0773058,0,0,0,0,0,0,0,0,1,0
21004,43.22741,-66.2032,Blues,track_0773059,0,0,0,0,0,0,1,0,0,0
21005,-54.845234,-17.75903,Jazz,track_0773060,0,0,0,0,0,1,0,0,0,0
21006,15.636728,13.798072,Jazz,track_0773062,0,0,0,0,0,1,0,0,0,0
21007,6.145812,78.50751,Disco,track_0773628,0,0,0,1,0,0,0,0,0,0
21008,-0.34346718,82.7441,Disco,track_0773630,0,0,0,1,0,0,0,0,0,0
21009,-0.7167499,82.47866,Disco,track_0773635,0,0,0,1,0,0,0,0,0,0
21010,5.2495303,77.850624,Disco,track_0773636,0,0,0,1,0,0,0,0,0,0
21011,-1.0012488,85.43078,Disco,track_0773638,0,0,0,1,0,0,0,0,0,0
21012,-26.969833,-28.43007,Jazz,track_0773671,0,0,0,0,0,1,0,0,0,0
21013,-83.74377,-9.423748,Blues,track_0773672,0,0,0,0,0,0,1,0,0,0
21014,-90.36753,-29.348824,Blues,track_0773673,0,0,0,0,0,0,1,0,0,0
21015,-86.450134,-45.5398,Blues,track_0773674,0,0,0,0,0,0,1,0,0,0
21016,-51.21217,-38.87322,Jazz,track_0773675,0,0,0,0,0,1,0,0,0,0
21017,-6.6583033,-55.457134,Blues,track_0773676,0,0,0,0,0,0,1,0,0,0
21018,-79.203545,-8.100145,Blues,track_0773677,0,0,0,0,0,0,1,0,0,0
21019,-21.414764,-53.673916,Blues,track_0773678,0,0,0,0,0,0,1,0,0,0
21020,-51.0448,-39.545044,Blues,track_0773679,0,0,0,0,0,0,1,0,0,0
21021,-50.529728,-38.85711,Blues,track_0773680,0,0,0,0,0,0,1,0,0,0
21022,-90.33042,-29.553453,Blues,track_0773681,0,0,0,0,0,0,1,0,0,0
21023,-21.81061,-53.571888,Jazz,track_0773682,0,0,0,0,0,1,0,0,0,0
21024,-3.8575873,-48.571022,Jazz,track_0773683,0,0,0,0,0,1,0,0,0,0
21025,-82.67018,-17.092953,Blues,track_0773685,0,0,0,0,0,0,1,0,0,0
21026,-6.1285233,-48.87921,Jazz,track_0773686,0,0,0,0,0,1,0,0,0,0
21027,-19.304104,-62.78316,Blues,track_0773889,0,0,0,0,0,0,1,0,0,0
21028,-45.163723,-62.001957,Rock,track_0774004,1,0,0,0,0,0,0,0,0,0
21029,-48.949936,-40.84337,Blues,track_0774008,0,0,0,0,0,0,1,0,0,0
21030,52.288895,42.808735,Classical,track_0774086,0,0,0,0,0,0,0,0,0,1
21031,-48.767437,-41.542732,Blues,track_0774156,0,0,0,0,0,0,1,0,0,0
21032,-48.160107,2.152964,Pop,track_0774286,0,0,1,0,0,0,0,0,0,0
21033,-42.9831,8.704824,Rock,track_0774691,1,0,0,0,0,0,0,0,0,0
21034,6.1018004,44.118176,Rock,track_0774693,1,0,0,0,0,0,0,0,0,0
21035,-43.94178,34.51366,Disco,track_0774829,0,0,0,1,0,0,0,0,0,0
21036,-22.145538,-5.6596627,Jazz,track_0774831,0,0,0,0,0,1,0,0,0,0
21037,8.020244,2.686878,Jazz,track_0774832,0,0,0,0,0,1,0,0,0,0
21038,-9.217522,-25.56014,Blues,track_0774835,0,0,0,0,0,0,1,0,0,0
21039,-62.547234,11.112867,HipHop,track_0774861,0,0,0,0,1,0,0,0,0,0
21040,-64.34105,13.302353,HipHop,track_0774863,0,0,0,0,1,0,0,0,0,0
21041,-12.874523,-11.7648325,Jazz,track_0774864,0,0,0,0,0,1,0,0,0,0
21042,-47.766186,29.684864,Jazz,track_0774865,0,0,0,0,0,1,0,0,0,0
21043,-30.588993,-53.165787,Rock,track_0775215,1,0,0,0,0,0,0,0,0,0
21044,-8.254052,-63.69961,Rock,track_0775766,1,0,0,0,0,0,0,0,0,0
21045,33.664864,-49.87574,Rock,track_0775767,1,0,0,0,0,0,0,0,0,0
21046,-13.125939,-63.690216,Rock,track_0775768,1,0,0,0,0,0,0,0,0,0
21047,-9.180343,-65.96659,Rock,track_0775769,1,0,0,0,0,0,0,0,0,0
21048,-8.240759,-64.15619,Blues,track_0775770,0,0,0,0,0,0,1,0,0,0
21049,-20.638668,-70.9307,Metal,track_0775771,0,1,0,0,0,0,0,0,0,0
21050,-26.040178,18.859148,Reggae,track_0776365,0,0,0,0,0,0,0,1,0,0
21051,-5.3124175,66.40566,Blues,track_0776366,0,0,0,0,0,0,1,0,0,0
21052,-12.03242,-5.7440753,Rock,track_0776367,1,0,0,0,0,0,0,0,0,0
21053,-11.987889,48.15824,Disco,track_0776368,0,0,0,1,0,0,0,0,0,0
21054,4.2317944,35.043903,Jazz,track_0776867,0,0,0,0,0,1,0,0,0,0
21055,-23.862432,-63.110683,Metal,track_0776875,0,1,0,0,0,0,0,0,0,0
21056,-29.034027,-1.3757275,Blues,track_0776890,0,0,0,0,0,0,1,0,0,0
21057,15.918111,-20.53429,Classical,track_0776891,0,0,0,0,0,0,0,0,0,1
21058,66.965706,-13.476196,Classical,track_0776892,0,0,0,0,0,0,0,0,0,1
21059,33.647007,-3.6452653,Classical,track_0776893,0,0,0,0,0,0,0,0,0,1
21060,62.294025,-4.142173,Reggae,track_0776894,0,0,0,0,0,0,0,1,0,0
21061,55.528015,24.469048,Pop,track_0776895,0,0,1,0,0,0,0,0,0,0
21062,15.106362,-28.302505,Classical,track_0776896,0,0,0,0,0,0,0,0,0,1
21063,43.81343,-1.9828004,Disco,track_0776897,0,0,0,1,0,0,0,0,0,0
21064,14.420884,-28.446404,Country,track_0776898,0,0,0,0,0,0,0,0,1,0
21065,43.661945,-1.9515262,HipHop,track_0776899,0,0,0,0,1,0,0,0,0,0
21066,42.464954,-47.85649,Country,track_0776900,0,0,0,0,0,0,0,0,1,0
21067,6.3027177,23.596857,Jazz,track_0776964,0,0,0,0,0,1,0,0,0,0
21068,51.954094,39.311913,Metal,track_0776966,0,1,0,0,0,0,0,0,0,0
21069,-65.565216,4.9012737,Jazz,track_0776981,0,0,0,0,0,1,0,0,0,0
21070,-66.18549,9.657486,Jazz,track_0776982,0,0,0,0,0,1,0,0,0,0
21071,21.844736,71.387886,Disco,track_0777650,0,0,0,1,0,0,0,0,0,0
21072,67.89281,-13.444005,Classical,track_0778519,0,0,0,0,0,0,0,0,0,1
21073,58.430996,-27.74092,Classical,track_0778520,0,0,0,0,0,0,0,0,0,1
21074,62.237198,-35.27806,Classical,track_0778560,0,0,0,0,0,0,0,0,0,1
21075,58.490376,-28.02553,Classical,track_0778561,0,0,0,0,0,0,0,0,0,1
21076,62.16552,-34.894165,Classical,track_0778562,0,0,0,0,0,0,0,0,0,1
21077,60.81993,-34.024082,Classical,track_0778564,0,0,0,0,0,0,0,0,0,1
21078,58.94376,-27.966904,Classical,track_0778565,0,0,0,0,0,0,0,0,0,1
21079,62.40085,-30.620298,Classical,track_0778663,0,0,0,0,0,0,0,0,0,1
21080,-21.472507,-14.96043,Jazz,track_0779036,0,0,0,0,0,1,0,0,0,0
21081,7.2681894,-48.870903,Jazz,track_0779037,0,0,0,0,0,1,0,0,0,0
21082,18.628302,-79.93684,Country,track_0779206,0,0,0,0,0,0,0,0,1,0
21083,23.402264,-78.807396,Jazz,track_0779207,0,0,0,0,0,1,0,0,0,0
21084,23.454247,-75.15498,Jazz,track_0779208,0,0,0,0,0,1,0,0,0,0
21085,20.1706,-84.88372,Blues,track_0779222,0,0,0,0,0,0,1,0,0,0
21086,23.173964,-63.53489,Jazz,track_0779223,0,0,0,0,0,1,0,0,0,0
21087,15.177976,-60.624535,Classical,track_0779224,0,0,0,0,0,0,0,0,0,1
21088,32.277966,14.512203,Metal,track_0779239,0,1,0,0,0,0,0,0,0,0
21089,-6.5348153,37.397064,Pop,track_0779240,0,0,1,0,0,0,0,0,0,0
